timestamp_utc,chi_amplitude,phase_radians,storm_phase,density_p_cm3,speed_km_s,bz_nT,bt_nT,source,chi_at_boundary,chi_violation,chi_status
2026-01-15 16:15:00.000,0.15,4.8433,pre,1.71,623.9,3.06,335.05,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 16:31:00.000,0.15,5.5414,pre,2.2,647.3,-1.61,225.29,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 16:50:00.000,0.15,0.0873,pre,0.3,538.2,-2.76,142.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:04:00.000,0.15,0.6981,pre,1.23,616.7,-2.6,180.28,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:14:00.000,0.15,1.1345,pre,0.42,614.6,-2.19,183.75,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:16:00.000,0.15,1.2217,pre,0.41,612.7,-1.76,157.05,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:19:00.000,0.15,1.3526,pre,0.46,633.7,-0.07,172.53,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:35:00.000,0.15,2.0508,pre,0.24,616.3,-1.99,153.57,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 17:51:00.000,0.15,2.7489,pre,0.21,606.9,-1.06,160.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:00:00.000,0.15,3.1416,pre,0.31,641.2,-0.97,163.38,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:14:00.000,0.15,3.7525,pre,0.37,595.5,-0.58,181.78,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:16:00.000,0.15,3.8397,pre,0.26,590.5,-0.57,180.1,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:17:00.000,0.15,3.8834,pre,0.46,638.0,-0.21,189.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:34:00.000,0.15,4.6251,pre,0.28,633.6,0.67,181.56,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 18:51:00.000,0.15,5.3669,pre,0.42,580.9,1.54,253.41,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:04:00.000,0.15,5.9341,pre,0.35,598.6,1.27,217.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:10:00.000,0.15,6.1959,pre,0.36,607.7,0.02,196.49,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:13:00.000,0.15,0.0436,pre,0.26,598.0,0.06,204.55,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:15:00.000,0.15,0.1309,pre,0.28,601.8,-0.2,206.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:30:00.000,0.15,0.7854,pre,0.3,614.2,-1.15,180.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:41:00.000,0.15,1.2654,pre,0.27,601.5,-0.02,171.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:50:00.000,0.15,1.6581,pre,0.32,605.1,-1.84,161.24,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 19:56:00.000,0.15,1.9199,pre,0.47,624.8,-2.12,167.55,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:08:00.000,0.15,2.4435,pre,0.35,609.1,-1.75,167.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:09:00.000,0.15,2.4871,pre,0.41,626.8,-2.7,170.6,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:13:00.000,0.15,2.6616,pre,0.34,625.4,-0.1,172.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:21:00.000,0.15,3.0107,pre,0.23,575.3,1.75,172.06,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:34:00.000,0.15,3.5779,pre,0.18,597.1,3.23,165.71,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:45:00.000,0.15,4.0579,pre,0.19,584.4,2.12,209.39,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 20:55:00.000,0.15,4.4942,pre,0.26,605.6,3.6,205.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:04:00.000,0.15,4.8869,pre,0.27,584.3,3.51,192.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:12:00.000,0.15,5.236,pre,0.16,565.9,1.87,195.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:17:00.000,0.15,5.4542,pre,0.14,568.3,2.09,188.15,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:30:00.000,0.15,6.0214,pre,0.18,576.8,4.14,202.06,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:39:00.000,0.15,0.1309,pre,0.2,603.4,-3.24,338.77,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:48:00.000,0.15,0.5236,pre,0.14,585.2,0.06,327.68,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 21:54:00.000,0.15,0.7854,pre,0.15,583.4,3.65,7.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:06:00.000,0.15,1.309,pre,0.21,583.5,1.77,305.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:14:00.000,0.15,1.6581,pre,0.18,576.7,1.44,348.74,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:18:00.000,0.15,1.8326,pre,0.31,572.6,0.39,151.2,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:32:00.000,0.15,2.4435,pre,0.24,573.9,3.61,142.49,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:42:00.000,0.1147,2.8798,pre,0.29,585.4,-2.46,4.71,ACE/DSCOVR,0,0,BELOW
2026-01-15 22:51:00.000,0.15,3.2725,pre,0.29,566.8,-2.51,45.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 22:56:00.000,0.15,3.4907,pre,0.34,567.3,-1.89,58.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:07:00.000,0.15,3.9706,pre,0.27,556.4,-1.01,30.08,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:12:00.000,0.15,4.1888,pre,0.22,567.2,-2.47,18.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:19:00.000,0.15,4.4942,pre,0.28,544.7,0.01,66.63,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:30:00.000,0.15,4.9742,pre,0.34,563.0,2.54,79.22,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:39:00.000,0.15,5.3669,pre,0.39,550.5,1.51,39.31,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:46:00.000,0.15,5.6723,pre,0.4,543.6,2.92,59.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-15 23:53:00.000,0.15,5.9778,pre,0.59,546.6,-0.98,256.88,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 00:32:00.000,0.15,1.3963,pre,2.61,556.1,4.77,234.6,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 00:33:00.000,0.15,1.4399,pre,2.01,550.7,2.99,199.4,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 00:39:00.000,0.15,1.7017,pre,1.26,557.2,3.63,201.5,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 00:59:00.000,0.15,2.5744,pre,0.73,551.3,1.72,155.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 01:35:00.000,0.15,4.1452,pre,0.93,546.5,0.53,47.97,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 01:38:00.000,0.15,4.2761,pre,0.76,545.4,1.81,78.87,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 01:41:00.000,0.15,4.407,pre,0.6,550.6,0.88,95.85,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 02:26:00.000,0.144,0.0873,pre,3.83,582.8,6.09,127.43,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 02:45:00.000,0.15,0.9163,pre,0.75,649.5,5.25,115.37,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 02:47:00.000,0.15,1.0036,pre,1.67,633.4,3.8,125.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 03:07:00.000,0.15,1.8762,pre,1.05,634.9,6.49,97.68,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 03:35:00.000,0.15,3.098,pre,2.81,691.5,-5.21,155.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 03:41:00.000,0.15,3.3598,pre,2.43,662.6,-0.69,145.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 03:43:00.000,0.15,3.447,pre,2.12,666.8,0.1,140.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:07:00.000,0.15,4.4942,pre,2.38,679.5,8.19,95.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:21:00.000,0.15,5.1051,pre,2.96,661.7,4.81,160.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:23:00.000,0.15,5.1924,pre,3.36,678.9,5.36,138.36,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:25:00.000,0.15,5.2796,pre,2.74,665.6,3.16,136.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:45:00.000,0.15,6.1523,pre,1.71,700.5,-0.33,131.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 04:58:00.000,0.15,0.4363,pre,2.1,707.6,-0.67,143.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 05:10:00.000,0.15,0.9599,pre,0.56,725.8,-4.77,150.14,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 05:13:00.000,0.15,1.0908,pre,1.92,688.0,-3.08,140.5,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 05:23:00.000,0.15,1.5272,pre,2.1,697.2,-3.44,174.57,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 05:49:00.000,0.15,2.6616,pre,2.59,685.5,-0.78,173.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 05:54:00.000,0.15,2.8798,pre,1.73,692.0,-0.67,158.23,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 06:10:00.000,0.15,3.5779,pre,1.73,691.1,-0.59,176.68,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 06:13:00.000,0.15,3.7088,pre,1.99,683.4,0.05,177.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 06:26:00.000,0.15,4.2761,pre,1.86,688.9,1.52,180.78,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 06:45:00.000,0.15,5.1051,pre,1.88,679.5,0.25,176.01,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 06:56:00.000,0.15,5.5851,pre,1.92,677.9,1.06,183.12,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 07:09:00.000,0.15,6.1523,pre,1.78,677.6,1.8,176.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 07:13:00.000,0.15,0.0436,pre,2.1,678.6,2.34,179.96,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 08:11:00.000,0.15,2.5744,pre,,,-0.95,172.97,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 08:13:00.000,0.15,2.6616,pre,2.14,676.8,-1.1,176.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 08:26:00.000,0.15,3.2289,pre,2.18,671.4,0.28,164.03,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 08:42:00.000,0.15,3.927,pre,2.37,668.4,5.43,160.2,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 08:55:00.000,0.15,4.4942,pre,2.11,652.5,3.85,156.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:06:00.000,0.15,4.9742,pre,2.13,654.2,4.33,157.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:09:00.000,0.15,5.1051,pre,1.97,647.5,4.71,161.67,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:14:00.000,0.15,5.3233,pre,2.24,667.9,3.8,162.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:19:00.000,0.15,5.5414,pre,2.34,650.4,1.7,150.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:35:00.000,0.15,6.2396,pre,3.06,637.6,3.9,142.23,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:46:00.000,0.15,0.4363,pre,2.65,631.8,4.73,145.05,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 09:52:00.000,0.15,0.6981,pre,2.84,617.4,6.07,144.43,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:04:00.000,0.15,1.2217,pre,2.12,610.7,2.86,157.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:09:00.000,0.1187,1.4399,pre,4.59,724.1,8.6,40.31,ACE/DSCOVR,0,0,BELOW
2026-01-16 10:11:00.000,0.1053,1.5272,pre,5.01,732.0,4.85,159.95,ACE/DSCOVR,0,0,BELOW
2026-01-16 10:15:00.000,0.15,1.7017,pre,3.12,599.1,6.63,162.45,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:30:00.000,0.143,2.3562,pre,3.86,644.2,8.24,203.97,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:42:00.000,0.15,2.8798,pre,2.31,591.9,5.57,152.46,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:52:00.000,0.15,3.3161,pre,2.58,586.9,4.52,160.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 10:59:00.000,0.15,3.6216,pre,2.51,578.8,2.86,155.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:07:00.000,0.15,3.9706,pre,2.07,588.1,4.02,156.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:10:00.000,0.15,4.1015,pre,2.49,590.6,3.36,152.87,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:12:00.000,0.15,4.1888,pre,2.31,571.5,3.78,150.77,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:24:00.000,0.15,4.7124,pre,3.5,605.1,6.89,164.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:34:00.000,0.15,5.1487,pre,1.93,584.3,4.99,153.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:41:00.000,0.15,5.4542,pre,2.34,620.7,2.92,134.75,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:50:00.000,0.15,5.8469,pre,2.56,598.7,2.99,140.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 11:56:00.000,0.15,6.1087,pre,2.54,610.9,3.64,152.36,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 12:12:00.000,0.15,0.5236,pre,0.79,667.9,-0.45,124.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 12:13:00.000,0.15,0.5672,pre,2.12,679.6,5.67,112.09,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 12:14:00.000,0.15,0.6109,pre,3.37,671.0,6.0,101.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 12:30:00.000,0.15,1.309,pre,0.46,578.2,-1.48,178.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 12:53:00.000,0.15,2.3126,pre,2.77,623.9,-0.43,128.88,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 13:13:00.000,0.15,3.1852,pre,1.85,680.5,1.0,114.03,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 13:20:00.000,0.15,3.4907,pre,0.92,680.7,-8.23,193.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 13:30:00.000,0.15,3.927,pre,0.64,664.6,-4.73,124.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 13:47:00.000,0.15,4.6688,pre,0.53,617.0,-4.57,122.29,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 13:57:00.000,0.15,5.1051,pre,0.49,653.1,-5.31,129.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:07:00.000,0.15,5.5414,pre,0.75,697.5,-6.59,139.13,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:08:00.000,0.15,5.5851,pre,0.64,676.2,-5.13,131.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:13:00.000,0.15,5.8032,pre,0.49,648.9,-8.71,137.75,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:21:00.000,0.15,6.1523,peak,2.1,665.0,-10.6,238.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:35:00.000,0.15,0.48,peak,1.23,662.6,-10.51,16.65,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:46:00.000,0.15,0.9599,pre,1.27,639.9,-8.3,178.16,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 14:56:00.000,0.134,1.3963,pre,4.13,661.9,0.16,138.98,ACE/DSCOVR,0,0,BELOW
2026-01-16 15:07:00.000,0.123,1.8762,pre,4.46,659.4,9.69,145.65,ACE/DSCOVR,0,0,BELOW
2026-01-16 15:08:00.000,0.15,1.9199,pre,3.24,646.6,9.26,142.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 15:12:00.000,0.1163,2.0944,pre,4.66,676.5,5.83,146.2,ACE/DSCOVR,0,0,BELOW
2026-01-16 15:20:00.000,0.15,2.4435,pre,2.78,673.6,2.63,135.5,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 15:35:00.000,0.15,3.098,pre,2.27,687.0,2.99,121.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 15:44:00.000,0.15,3.4907,pre,2.1,659.6,-1.15,146.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 15:52:00.000,0.15,3.8397,pre,3.11,645.9,-1.4,133.32,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:05:00.000,0.15,4.407,pre,1.82,665.1,-3.06,150.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:10:00.000,0.15,4.6251,pre,2.69,679.4,-3.99,150.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:14:00.000,0.15,4.7997,pre,2.2,668.3,-7.93,173.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:17:00.000,0.15,4.9306,pre,3.14,677.3,-7.46,169.12,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:32:00.000,0.15,5.5851,pre,2.24,686.9,-2.4,145.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:46:00.000,0.15,6.1959,pre,2.97,706.8,-5.32,155.51,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 16:58:00.000,0.1347,0.4363,pre,4.11,705.2,0.23,154.53,ACE/DSCOVR,0,0,BELOW
2026-01-16 17:09:00.000,0.15,0.9163,pre,2.33,717.1,7.75,114.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 17:10:00.000,0.1337,0.9599,pre,4.14,749.9,6.01,123.9,ACE/DSCOVR,0,0,BELOW
2026-01-16 17:14:00.000,0.15,1.1345,pre,3.48,713.1,3.54,134.3,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 17:23:00.000,0.1217,1.5272,pre,4.5,733.1,3.04,120.36,ACE/DSCOVR,0,0,BELOW
2026-01-16 17:36:00.000,0.15,2.0944,pre,3.38,706.5,3.62,144.8,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 17:48:00.000,0.1337,2.618,pre,4.14,732.2,7.48,93.54,ACE/DSCOVR,0,0,BELOW
2026-01-16 17:55:00.000,0.1447,2.9234,pre,3.81,676.0,5.44,119.86,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 18:08:00.000,0.142,3.4907,pre,3.89,729.8,8.89,131.17,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 18:10:00.000,0.1417,3.5779,pre,3.9,704.3,7.66,136.07,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 18:15:00.000,0.15,3.7961,pre,2.73,671.3,4.63,134.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 18:40:00.000,0.15,4.8869,pre,2.19,684.6,-2.38,132.31,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 18:53:00.000,0.15,5.4542,pre,2.39,763.6,0.49,80.05,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:04:00.000,0.15,5.9341,pre,3.48,734.0,1.41,128.72,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:12:00.000,0.15,0.0,pre,2.88,681.1,7.39,124.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:17:00.000,0.15,0.2182,pre,7.89,783.9,8.03,102.7,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:26:00.000,0.15,0.6109,pre,2.96,694.4,2.3,141.82,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:33:00.000,0.15,0.9163,pre,3.24,690.7,-0.33,147.18,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:41:00.000,0.15,1.2654,pre,3.14,661.7,1.93,171.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:47:00.000,0.15,1.5272,pre,3.06,706.6,1.88,136.35,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 19:57:00.000,0.15,1.9635,pre,3.46,668.5,3.33,157.31,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:06:00.000,0.1327,2.3562,pre,4.17,737.2,7.1,140.52,ACE/DSCOVR,0,0,BELOW
2026-01-16 20:13:00.000,0.15,2.6616,pre,2.99,701.9,7.51,153.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:16:00.000,0.15,2.7925,pre,3.17,701.6,6.26,193.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:29:00.000,0.15,3.3598,pre,3.39,670.4,2.19,156.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:39:00.000,0.15,3.7961,pre,2.82,700.0,-4.77,147.74,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:47:00.000,0.15,4.1452,pre,2.52,691.6,-6.45,115.06,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 20:55:00.000,0.15,4.4942,pre,2.77,706.9,6.91,155.06,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:04:00.000,0.15,4.8869,pre,2.31,688.4,-2.52,157.95,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:13:00.000,0.15,5.2796,pre,2.35,686.8,-2.8,156.98,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:17:00.000,0.15,5.4542,pre,2.43,670.2,-1.97,165.67,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:29:00.000,0.15,5.9778,pre,2.52,694.0,-0.99,162.12,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:38:00.000,0.15,0.0873,pre,2.63,694.0,4.12,150.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:48:00.000,0.15,0.5236,pre,2.22,657.1,5.68,167.09,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 21:52:00.000,0.15,0.6981,pre,1.66,637.3,3.16,128.17,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:03:00.000,0.15,1.1781,pre,2.4,701.2,5.66,135.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:11:00.000,0.15,1.5272,pre,2.73,730.8,7.37,135.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:26:00.000,0.15,2.1817,pre,3.11,726.6,3.0,143.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:39:00.000,0.15,2.7489,pre,2.64,681.3,4.54,141.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:47:00.000,0.15,3.098,pre,2.72,695.4,3.62,141.46,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 22:53:00.000,0.15,3.3598,pre,2.64,677.1,2.77,151.5,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:02:00.000,0.15,3.7525,pre,2.76,671.9,1.96,150.91,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:05:00.000,0.15,3.8834,pre,2.9,677.2,-1.7,146.87,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:12:00.000,0.15,4.1888,pre,2.08,682.4,-2.26,149.29,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:14:00.000,0.15,4.2761,pre,1.98,670.2,-1.35,141.65,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:26:00.000,0.15,4.7997,pre,3.16,678.7,1.45,156.22,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:35:00.000,0.15,5.1924,pre,3.65,675.8,3.15,172.83,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:43:00.000,0.1457,5.5414,pre,3.78,676.7,-0.46,173.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:50:00.000,0.15,5.8469,pre,3.62,679.5,3.57,170.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-16 23:57:00.000,0.15,6.1523,pre,2.02,684.4,1.39,113.67,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 00:32:00.000,0.15,1.3963,pre,0.96,654.0,-2.38,128.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 00:35:00.000,0.15,1.5272,pre,2.08,682.3,-0.3,140.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 01:02:00.000,0.15,2.7053,pre,2.87,685.4,-2.87,149.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 01:35:00.000,0.15,4.1452,pre,0.84,687.4,-3.38,124.65,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 01:41:00.000,0.15,4.407,pre,3.2,695.0,6.27,155.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 01:43:00.000,0.15,4.4942,pre,2.85,677.8,4.18,141.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 02:24:00.000,0.15,0.0,pre,0.99,754.8,3.89,126.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 02:39:00.000,0.15,0.6545,pre,2.16,732.4,6.08,166.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 02:42:00.000,0.15,0.7854,pre,1.21,725.0,3.04,141.1,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-17 03:02:00.000,0.15,1.6581,pre,1.6,731.3,4.42,149.5,ACE/DSCOVR,1,0,AT_BOUNDARY
