time,F,B,baseline,chi
2024-05-11T12:07:00.000Z,51164.925,51164.925,51240.17286180556,0.001468532551763572
2024-05-11T12:08:00.000Z,51169.692,51169.692,51240.142818750006,0.0013749145664797714
2024-05-11T12:09:00.000Z,51168.188,51168.188,51240.111004861115,0.0014036465466339477
2024-05-11T12:10:00.000Z,51163.064,51163.064,51240.08083958333,0.001503058510474393
2024-05-11T12:11:00.000Z,51165.612,51165.612,51240.047859027785,0.0014526891003804898
2024-05-11T12:12:00.000Z,51171.116,51171.116,51240.01087777778,0.0013445523644034939
2024-05-11T12:13:00.000Z,51172.532,51172.532,51239.97172847223,0.0013161546776333441
2024-05-11T12:14:00.000Z,51174.984,51174.984,51239.92897916666,0.001267468172976363
2024-05-11T12:15:00.000Z,51176.82,51176.82,51239.88585347223,0.0012307961351158618
2024-05-11T12:16:00.000Z,51176.687,51176.687,51239.84310694445,0.0012325585543389603
2024-05-11T12:17:00.000Z,51176.648,51176.648,51239.80098611111,0.0012324986611136556
2024-05-11T12:18:00.000Z,51179.585,51179.585,51239.757136111104,0.001174325162222495
2024-05-11T12:19:00.000Z,51175.082,51175.082,51239.710686805556,0.0012613007751075414
2024-05-11T12:20:00.000Z,51173.644,51173.644,51239.662106944445,0.001288418077516888
2024-05-11T12:21:00.000Z,51172.386,51172.386,51239.60813194444,0.0013119173700810354
2024-05-11T12:22:00.000Z,51170.371,51170.371,51239.55064097223,0.0013501219293853958
2024-05-11T12:23:00.000Z,51173.092,51173.092,51239.48758611111,0.0012957894241141272
2024-05-11T12:24:00.000Z,51173.932,51173.932,51239.41640277777,0.0012780083649473926
2024-05-11T12:25:00.000Z,51170.888,51170.888,51239.33587986111,0.0013358463509674688
2024-05-11T12:26:00.000Z,51169.472,51169.472,51239.2405048611,0.0013616225411163731
2024-05-11T12:27:00.000Z,51172.404,51172.404,51239.13660902778,0.0013023757511171805
2024-05-11T12:28:00.000Z,51169.008,51169.008,51239.02410902777,0.0013664606273294097
2024-05-11T12:29:00.000Z,51157.972,51157.972,51238.90562986112,0.0015795347083671786
2024-05-11T12:30:00.000Z,51150.672,51150.672,51238.77175277778,0.0017193962650559405
2024-05-11T12:31:00.000Z,51143.179,51143.179,51238.62404791667,0.0018627558739169124
2024-05-11T12:32:00.000Z,51140.304,51140.304,51238.4515513889,0.001915505805058649
2024-05-11T12:33:00.000Z,51133.347,51133.347,51238.26639930556,0.002047676603418058
2024-05-11T12:34:00.000Z,51126.73,51126.73,51238.07795763889,0.0021731486050460833
2024-05-11T12:35:00.000Z,51121.687,51121.687,51237.89395347222,0.0022679884848067614
2024-05-11T12:36:00.000Z,51116.484,51116.484,51237.715875,0.002366067123205947
2024-05-11T12:37:00.000Z,51113.284,51113.284,51237.55185069445,0.0024253276397077908
2024-05-11T12:38:00.000Z,51108.98,51108.98,51237.405819444444,0.002506485591737429
2024-05-11T12:39:00.000Z,51108.66,51108.66,51237.267397222226,0.0025100362247108122
2024-05-11T12:40:00.000Z,51102.064,51102.064,51237.13582986111,0.0026362096099522775
2024-05-11T12:41:00.000Z,51092.204,51092.204,51237.00530694445,0.002826107928771236
2024-05-11T12:42:00.000Z,51083.628,51083.628,51236.868469444446,0.0029908242642860744
2024-05-11T12:43:00.000Z,51076.812,51076.812,51236.72547916668,0.0031210714125691438
2024-05-11T12:44:00.000Z,51071.339,51071.339,51236.57689930555,0.003224998805644121
2024-05-11T12:45:00.000Z,51057.96,51057.96,51236.418269444446,0.0034830356116222344
2024-05-11T12:46:00.000Z,51049.472,51049.472,51236.250027083326,0.0036454273485002175
2024-05-11T12:47:00.000Z,51043.402,51043.402,51236.06922638889,0.003760382662018461
2024-05-11T12:48:00.000Z,51041.546,51041.546,51235.87706805555,0.003792870917334459
2024-05-11T12:49:00.000Z,51039.609,51039.609,51235.6798173611,0.003826841335179618
2024-05-11T12:50:00.000Z,51038.667,51038.667,51235.47942777778,0.003841330850728246
2024-05-11T12:51:00.000Z,51044.612,51044.612,51235.27561736111,0.003721334862820663
2024-05-11T12:52:00.000Z,51046.468,51046.468,51235.06442777778,0.0036810030373560336
2024-05-11T12:53:00.000Z,51045.004,51045.004,51234.85261944444,0.0037054584865223307
2024-05-11T12:54:00.000Z,51052.0,51052.0,51234.638725,0.0035647509096395423
2024-05-11T12:55:00.000Z,51058.292,51058.292,51234.4221423611,0.0034377306310140704
2024-05-11T12:56:00.000Z,51065.692,51065.692,51234.203718055556,0.003289047273631539
2024-05-11T12:57:00.000Z,51063.704,51063.704,51233.98087222222,0.003323514380951497
2024-05-11T12:58:00.000Z,51060.68,51060.68,51233.75685694444,0.003378180082083542
2024-05-11T12:59:00.000Z,51057.531,51057.531,51233.532197222215,0.003435273534229507
2024-05-11T13:00:00.000Z,51053.859,51053.859,51233.30453472222,0.0035025172854233812
2024-05-11T13:01:00.000Z,51050.996,51050.996,51233.07411111112,0.0035539173526117373
2024-05-11T13:02:00.000Z,51050.343,51050.343,51232.84118541666,0.003562132827187603
2024-05-11T13:03:00.000Z,51049.457,51049.457,51232.609650000006,0.0035749233008278668
2024-05-11T13:04:00.000Z,51052.288,51052.288,51232.37864652778,0.0035151724609605996
2024-05-11T13:05:00.000Z,51052.652,51052.652,51232.14621388888,0.0035035466431468706
2024-05-11T13:06:00.000Z,51055.468,51055.468,51231.91295625,0.003444043879460019
2024-05-11T13:07:00.000Z,51059.844,51059.844,51231.67208194444,0.0033539424922458877
2024-05-11T13:08:00.000Z,51059.468,51059.468,51231.42936249999,0.003356559921122601
2024-05-11T13:09:00.000Z,51060.6,51060.6,51231.19250833333,0.003329856284442065
2024-05-11T13:10:00.000Z,51058.816,51058.816,51230.961070833335,0.003360176487716547
2024-05-11T13:11:00.000Z,51056.088,51056.088,51230.731443055556,0.003408958610120061
2024-05-11T13:12:00.000Z,51051.898,51051.898,51230.50484305555,0.003486337751359418
2024-05-11T13:13:00.000Z,51050.234,51050.234,51230.28100416667,0.00351446450492877
2024-05-11T13:14:00.000Z,51054.625,51054.625,51230.060327777785,0.003424460690760901
2024-05-11T13:15:00.000Z,51056.796,51056.796,51229.83807291667,0.0033777595133205455
2024-05-11T13:16:00.000Z,51058.257,51058.257,51229.60902777778,0.00334478499894208
2024-05-11T13:17:00.000Z,51059.906,51059.906,51229.37003888889,0.003307946960117703
2024-05-11T13:18:00.000Z,51060.164,51060.164,51229.11571597223,0.003297962762210144
2024-05-11T13:19:00.000Z,51061.492,51061.492,51228.84223402777,0.00326671903423597
2024-05-11T13:20:00.000Z,51064.248,51064.248,51228.56081319444,0.0032074454286078456
2024-05-11T13:21:00.000Z,51064.716,51064.716,51228.2765875,0.003192779425648417
2024-05-11T13:22:00.000Z,51065.144,51065.144,51227.991357638886,0.003178874543450218
2024-05-11T13:23:00.000Z,51067.944,51067.944,51227.704099305556,0.003118626963954036
2024-05-11T13:24:00.000Z,51067.044,51067.044,51227.40567291667,0.0031303883304293354
2024-05-11T13:25:00.000Z,51072.492,51072.492,51227.10027569444,0.0030180953999420826
2024-05-11T13:26:00.000Z,51077.572,51077.572,51226.794489583335,0.002912977301628323
2024-05-11T13:27:00.000Z,51081.285,51081.285,51226.49334652778,0.002834633742065775
2024-05-11T13:28:00.000Z,51082.101,51082.101,51226.20841319445,0.002813157906048143
2024-05-11T13:29:00.000Z,51077.738,51077.738,51225.944780555554,0.0028931976011463004
2024-05-11T13:30:00.000Z,51077.972,51077.972,51225.69520208333,0.0028837715427885
2024-05-11T13:31:00.000Z,51077.464,51077.464,51225.46066111111,0.002889123088422772
2024-05-11T13:32:00.000Z,51078.732,51078.732,51225.231168750004,0.0028599025403593
2024-05-11T13:33:00.000Z,51069.548,51069.548,51225.0127875,0.0030349389690721112
2024-05-11T13:34:00.000Z,51074.396,51074.396,51224.80081944444,0.0029361718745297325
2024-05-11T13:35:00.000Z,51081.876,51081.876,51224.605615277775,0.0027863487393099393
2024-05-11T13:36:00.000Z,51089.544,51089.544,51224.429744444446,0.0026332307673776084
2024-05-11T13:37:00.000Z,51088.268,51088.268,51224.26335416667,0.002654901120322588
2024-05-11T13:38:00.000Z,51087.88,51087.88,51224.10183611112,0.0026593308858192857
2024-05-11T13:39:00.000Z,51090.372,51090.372,51223.9472375,0.0026076716985645758
2024-05-11T13:40:00.000Z,51088.187,51088.187,51223.80669305555,0.002647591067727861
2024-05-11T13:41:00.000Z,51087.742,51087.742,51223.67577638889,0.0026537294391424404
2024-05-11T13:42:00.000Z,51088.023,51088.023,51223.55360208334,0.0026458648912992535
2024-05-11T13:43:00.000Z,51090.867,51090.867,51223.436393055556,0.002588061293629449
2024-05-11T13:44:00.000Z,51092.765,51092.765,51223.32551944444,0.0025488489495841577
2024-05-11T13:45:00.000Z,51093.722,51093.722,51223.21782638889,0.00252806894771414
2024-05-11T13:46:00.000Z,51098.156,51098.156,51223.10891250001,0.0024393855654769154
2024-05-11T13:47:00.000Z,51097.868,51097.868,51223.00640069444,0.0024430116365200087
2024-05-11T13:48:00.000Z,51093.068,51093.068,51222.908749999995,0.0025348179782936626
2024-05-11T13:49:00.000Z,51090.596,51090.596,51222.81507361111,0.002581253557054727
2024-05-11T13:50:00.000Z,51090.28,51090.28,51222.720365972214,0.0025855785289411763
2024-05-11T13:51:00.000Z,51094.408,51094.408,51222.63070694444,0.0025032432964644806
2024-05-11T13:52:00.000Z,51089.5,51089.5,51222.54317986112,0.002597355999954039
2024-05-11T13:53:00.000Z,51086.2,51086.2,51222.45800277778,0.0026601222996832977
2024-05-11T13:54:00.000Z,51094.916,51094.916,51222.37808541667,0.002488406243148651
2024-05-11T13:55:00.000Z,51093.609,51093.609,51222.31002916667,0.002512597129910575
2024-05-11T13:56:00.000Z,51087.195,51087.195,51222.24415555555,0.002636533361276044
2024-05-11T13:57:00.000Z,51093.214,51093.214,51222.17861944444,0.0025177495944205476
2024-05-11T13:58:00.000Z,51088.996,51088.996,51222.11079722223,0.00259877609786925
2024-05-11T13:59:00.000Z,51088.019,51088.019,51222.0428,0.0026165258680390362
2024-05-11T14:00:00.000Z,51092.016,51092.016,51221.97766388889,0.002537224640986593
2024-05-11T14:01:00.000Z,51087.236,51087.236,51221.91561666666,0.0026293358037323897
2024-05-11T14:02:00.000Z,51088.328,51088.328,51221.85108541666,0.002606760251479348
2024-05-11T14:03:00.000Z,51086.396,51086.396,51221.787061111114,0.0026432318917257295
2024-05-11T14:04:00.000Z,51082.06,51082.06,51221.72693472223,0.0027267127268127424
2024-05-11T14:05:00.000Z,51082.108,51082.108,51221.669225,0.002724652029338422
2024-05-11T14:06:00.000Z,51079.236,51079.236,51221.62185069445,0.0027797997320251214
2024-05-11T14:07:00.000Z,51073.416,51073.416,51221.56533194444,0.0028923233990283386
2024-05-11T14:08:00.000Z,51077.035,51077.035,51221.42612083333,0.0028189594036819414
2024-05-11T14:09:00.000Z,51063.191,51063.191,51221.258759722215,0.003085979602018547
2024-05-11T14:10:00.000Z,51065.066,51065.066,51221.09860694445,0.003046256546385253
2024-05-11T14:11:00.000Z,51067.871,51067.871,51220.9696375,0.0029889835858927676
2024-05-11T14:12:00.000Z,51066.296,51066.296,51220.85584305556,0.00301751777692152
2024-05-11T14:13:00.000Z,51066.222,51066.222,51220.76148472222,0.0030171258732323734
2024-05-11T14:14:00.000Z,51067.507,51067.507,51220.71812083333,0.0029911943146110126
2024-05-11T14:15:00.000Z,51065.624,51065.624,51220.688912499994,0.0030273882642400103
2024-05-11T14:16:00.000Z,51061.304,51061.304,51220.67952638889,0.0031115465054848764
2024-05-11T14:17:00.000Z,51063.236,51063.236,51220.68201388889,0.0030738757802209107
2024-05-11T14:18:00.000Z,51068.424,51068.424,51220.69381736111,0.0029728183281559134
2024-05-11T14:19:00.000Z,51059.16,51059.16,51220.69732222223,0.0031537509379463815
2024-05-11T14:20:00.000Z,51059.524,51059.524,51220.69418125001,0.003146583306342789
2024-05-11T14:21:00.000Z,51060.828,51060.828,51220.71845347222,0.0031215972422850317
2024-05-11T14:22:00.000Z,51056.144,51056.144,51220.77454791666,0.0032141362439307023
2024-05-11T14:23:00.000Z,51056.824,51056.824,51220.858961805556,0.0032025031428674993
2024-05-11T14:24:00.000Z,51056.554,51056.554,51220.96809791666,0.0032098982901369567
2024-05-11T14:25:00.000Z,51052.453,51052.453,51221.09857291667,0.0032925020668307567
2024-05-11T14:26:00.000Z,51050.32,51050.32,51221.25683402777,0.003337224515627545
2024-05-11T14:27:00.000Z,51052.519,51052.519,51221.41897569445,0.0032974481978836445
2024-05-11T14:28:00.000Z,51054.024,51054.024,51221.567789583336,0.003270961761100387
2024-05-11T14:29:00.000Z,51052.148,51052.148,51221.709502777776,0.003310344469635077
2024-05-11T14:30:00.000Z,51049.632,51049.632,51221.85091180556,0.0033622157095043277
2024-05-11T14:31:00.000Z,51051.38,51051.38,51221.99162638889,0.0033308276576460545
2024-05-11T14:32:00.000Z,51049.584,51049.584,51222.14094583333,0.0033687960449720966
2024-05-11T14:33:00.000Z,51047.416,51047.416,51222.29195555556,0.0034140595603824628
2024-05-11T14:34:00.000Z,51050.204,51050.204,51222.44102222223,0.0033625305390562665
2024-05-11T14:35:00.000Z,51051.664,51051.664,51222.59627361111,0.003337048217900944
2024-05-11T14:36:00.000Z,51048.425,51048.425,51222.749276388895,0.0034032588810934193
2024-05-11T14:37:00.000Z,51049.355,51049.355,51222.86902638889,0.0033874327949006363
2024-05-11T14:38:00.000Z,51052.054,51052.054,51222.961340277776,0.003336537673845716
2024-05-11T14:39:00.000Z,51050.613,51050.613,51223.025751388894,0.0033659228220078593
2024-05-11T14:40:00.000Z,51050.484,51050.484,51223.091748611114,0.003369725307840234
2024-05-11T14:41:00.000Z,51054.875,51054.875,51223.15289583334,0.003285192072724301
2024-05-11T14:42:00.000Z,51053.093,51053.093,51223.21550972223,0.003321199343487864
2024-05-11T14:43:00.000Z,51051.392,51051.392,51223.27836250001,0.0033556298619466076
2024-05-11T14:44:00.000Z,51050.756,51050.756,51223.33115416667,0.0033690732382724163
2024-05-11T14:45:00.000Z,51056.896,51056.896,51223.37327430556,0.003250025596987886
2024-05-11T14:46:00.000Z,51065.268,51065.268,51223.41315069445,0.0030873606612117454
2024-05-11T14:47:00.000Z,51072.668,51072.668,51223.446622222225,0.0029435469919514437
2024-05-11T14:48:00.000Z,51079.22,51079.22,51223.47222986111,0.0028161353297915357
2024-05-11T14:49:00.000Z,51082.408,51082.408,51223.490796527774,0.0027542597026076693
2024-05-11T14:50:00.000Z,51081.34,51081.34,51223.51506875,0.0027755820458471325
2024-05-11T14:51:00.000Z,51073.105,51073.105,51223.542957638885,0.0029368909089965115
2024-05-11T14:52:00.000Z,51067.382,51067.382,51223.57699374999,0.0030492793146611723
2024-05-11T14:53:00.000Z,51063.785,51063.785,51223.620874305554,0.0031203548592896586
2024-05-11T14:54:00.000Z,51060.253,51060.253,51223.660971527774,0.00319008771392981
2024-05-11T14:55:00.000Z,51065.64,51065.64,51223.69712708334,0.0030856251295412612
2024-05-11T14:56:00.000Z,51065.632,51065.632,51223.72653541667,0.0030863536511222087
2024-05-11T14:57:00.000Z,51065.416,51065.416,51223.747878472226,0.003090985822588955
2024-05-11T14:58:00.000Z,51064.524,51064.524,51223.75745138889,0.0031085859240217693
2024-05-11T14:59:00.000Z,51062.9,51062.9,51223.76628680556,0.0031404619079522527
2024-05-11T15:00:00.000Z,51069.816,51069.816,51223.76818611112,0.003005483422300499
2024-05-11T15:01:00.000Z,51077.536,51077.536,51223.761605555555,0.00285464403574173
2024-05-11T15:02:00.000Z,51082.416,51082.416,51223.75605000001,0.0027592675918191164
2024-05-11T15:03:00.000Z,51087.752,51087.752,51223.7469736111,0.0026549204547875343
2024-05-11T15:04:00.000Z,51092.16,51092.16,51223.74627083333,0.0025688529327316037
2024-05-11T15:05:00.000Z,51089.218,51089.218,51223.7460125,0.002626282202538848
2024-05-11T15:06:00.000Z,51089.0,51089.0,51223.74648472223,0.0026305472357906886
2024-05-11T15:07:00.000Z,51085.316,51085.316,51223.7551625,0.0027026359559313953
2024-05-11T15:08:00.000Z,51087.621,51087.621,51223.77666805555,0.002658056022262441
2024-05-11T15:09:00.000Z,51085.906,51085.906,51223.80950138889,0.0026921758207996407
2024-05-11T15:10:00.000Z,51085.429,51085.429,51223.84269583333,0.0027021341732449094
2024-05-11T15:11:00.000Z,51086.668,51086.668,51223.87178472223,0.00267851257513011
2024-05-11T15:12:00.000Z,51088.668,51088.668,51223.89419166666,0.0026399045562736697
2024-05-11T15:13:00.000Z,51088.86,51088.86,51223.90786041667,0.0026364224452509882
2024-05-11T15:14:00.000Z,51090.836,51090.836,51223.91515208334,0.0025979886872806667
2024-05-11T15:15:00.000Z,51086.856,51086.856,51223.92404652777,0.0026758599439446963
2024-05-11T15:16:00.000Z,51085.232,51085.232,51223.94066458333,0.0027078874210712646
2024-05-11T15:17:00.000Z,51085.584,51085.584,51223.96414791666,0.002701472840271887
2024-05-11T15:18:00.000Z,51089.012,51089.012,51223.99012847222,0.002635056896850241
2024-05-11T15:19:00.000Z,51089.156,51089.156,51224.014786805565,0.002632725829219839
2024-05-11T15:20:00.000Z,51086.785,51086.785,51224.03955347223,0.0026794949142764208
2024-05-11T15:21:00.000Z,51084.195,51084.195,51224.06160069444,0.002730486344186035
2024-05-11T15:22:00.000Z,51083.8,51083.8,51224.08103680556,0.0027385759581467772
2024-05-11T15:23:00.000Z,51086.421,51086.421,51224.09682569445,0.0026877160208979138
2024-05-11T15:24:00.000Z,51088.756,51088.756,51224.11465902778,0.0026424792293393323
2024-05-11T15:25:00.000Z,51085.808,51085.808,51224.132310416666,0.002700373909282202
2024-05-11T15:26:00.000Z,51082.66,51082.66,51224.147135416664,0.002762117933220517
2024-05-11T15:27:00.000Z,51079.24,51079.24,51224.15531180556,0.002829042488323151
2024-05-11T15:28:00.000Z,51082.048,51082.048,51224.159158333336,0.00277429948423495
2024-05-11T15:29:00.000Z,51083.184,51083.184,51224.16218541667,0.002752181380856399
2024-05-11T15:30:00.000Z,51087.704,51087.704,51224.16630555556,0.0026640219919160267
2024-05-11T15:31:00.000Z,51089.572,51089.572,51224.17221388888,0.0026276698689605064
2024-05-11T15:32:00.000Z,51081.671,51081.671,51224.17889444444,0.002782043509923304
2024-05-11T15:33:00.000Z,51086.777,51086.777,51224.18554166667,0.002682493439644846
2024-05-11T15:34:00.000Z,51093.351,51093.351,51224.19242777778,0.002554289713054118
2024-05-11T15:35:00.000Z,51089.832,51089.832,51224.199944444445,0.0026231340770606877
2024-05-11T15:36:00.000Z,51093.457,51093.457,51224.20963611111,0.002552555462347885
2024-05-11T15:37:00.000Z,51092.859,51092.859,51224.22278333333,0.002564485631904513
2024-05-11T15:38:00.000Z,51091.031,51091.031,51224.2412,0.0026005304691559604
2024-05-11T15:39:00.000Z,51090.944,51090.944,51224.26163888889,0.002602626853437676
2024-05-11T15:40:00.000Z,51089.696,51089.696,51224.27945625,0.002627337225210575
2024-05-11T15:41:00.000Z,51088.056,51088.056,51224.29375763889,0.00265963174199104
2024-05-11T15:42:00.000Z,51084.852,51084.852,51224.30479513888,0.0027223950758647445
2024-05-11T15:43:00.000Z,51084.332,51084.332,51224.31585416666,0.0027327618111130875
2024-05-11T15:44:00.000Z,51080.86,51080.86,51224.326613194455,0.002800751570202188
2024-05-11T15:45:00.000Z,51083.724,51083.724,51224.34053541666,0.002745111678293565
2024-05-11T15:46:00.000Z,51085.544,51085.544,51224.359065972225,0.0027099424668924075
2024-05-11T15:47:00.000Z,51086.257,51086.257,51224.3777548611,0.002696387167885082
